City,State,Country,Occurred,Lon,Lat,Shape,Summary,Media,Explanation
Hartford,CT,USA,4/30/19956/4/20098/18/20209/30/20194/22/19635/22/20191/31/20054/22/19354/29/20184/11/19393/15/19734/16/194911/6/19924/16/20214/22/20164/30/19494/20/202110/3/200511/23/199811/8/20235/23/20203/5/19434/7/20034/9/20204/13/19421/18/202011/23/20234/25/20084/12/19954/17/2006,0.0,0.0,TeardropTriangleFireballFireballFireballOvalOtherCigarOrbLightTriangleFlashRectangleCircleDiskTeardropFormationLightCircleOrbFlashFireballLightLightLightLightTriangleOtherFireballTeardrop,"Driving on I-84 East, just entering Hartford, CT, witnessed through the windshield, a bright, white, almond- shaped object with a blackStars moving strange on the night of 4th of July fire works.It was a clear, dark night in The Connecticut sky around 10PM when my friend and I were on the way to get me home when what I thought aSeveral orange objects seen in skyLook up into sky and see a white fireball it drops about a 100 feet from the distance im at than it takes off and in a matter of secondUnidentified flying object hovering over the Connecticut State CapitolI saw a ufo in the distance it caught my eye by the orangeish sun reflecting off it.Bright sphere blinding the eye like a mirror flying slow near an aircraft and Jets where called in.Driving down 84 West towards Flatbush Ave exit. I spotted 3 floating orbs in almost a triangular formation. They were too high to be drFast moving light over Hartford, CTwedge shaped objects flying in formation over hood of car at dusk while driving on highway.((HOAX??)) While i was watching a movie a white flash came from the sky after 1min another flash blinded me it ended and leftA huge, dark, rectangular craft in CT.Circle bright object went in a zig-zag.3 lights, blue, green, and white appeared around the location of where they are building the new baseball stadium.Large teardrop shape yellowish in color dropping straight down before completely disappearing. This occured looking down the chapel st.3 red bright light dots in line then form a triangle form and disappear in the sky((NUFORC Note: Star or planet?? PD)) Steady blinking 3 color lights.Three circular objects in the sky floated at a high altitude , seemed like spotlights but there no obvious source for spotlights, wereCraft swooped down fast & floated with bright white rotating lights & 2 beams of light darting around & on & offVideo recordingfireball at night went under car on highway.UFO in Hartford, Connecticut. Are they watching us???It was a clear night in April, around 10:30PM. I saw a bright white “star like” thing in the sky. It was NOT moving.Three green lights appeared in our high level building apartment.Not so normal man who’s clothes seem to work with his body, light that emits theme like features, I know it sounds crazy. but , no lieHad no sound. All flew into the same directiona silver bright object!Ball of fire falling from sky.Slow moving, glowing object sighted over Hartford.",Y,0
Hartford,KS,USA,6/14/2005,0.0,0.0,Circle,Two siblings witness a large hovering object at night with blinking lights.,0,0
Hartford,KY,USA,8/25/2018,0.0,0.0,Light,Been seeing 3 bright lights in the sky. They are to bright to be stars. They slowly move across the sky as the night goes on. Was drivi,0,0
Hartford,ME,USA,8/4/20224/27/1984,0.0,0.0,ChangingLight,2 extremely shiny craftsStrange bright light patterns in nearby fields,0,0
Hartford,NY,USA,9/25/20064/14/1992,0.0,0.0,FireballLight,"Orangish ball of light traveling quietly near my home, like a wave & bouncy for around 5 minutes. Hartford NYHovering bright purpe/orange/green object, 50 feet above vehicle, farm country.",0,0
Hartford,SD,USA,4/28/19364/16/1945,0.0,0.0,LightOther,"Round, glows and blinks, maintains car speed and is near to me and the ground. Followed for miles. ((anonymous report))Orange glowing planet sized object on horizon.",0,0
Hartford,TN,USA,4/22/1964,0.0,0.0,Light,Star like light changing colors and moving slowly downwards,0,0
Hartford,WI,USA,2/20/20234/19/197411/25/2003,0.0,0.0,DiskFireballOther,"Witness saw two ufos hovering and then leave and then saw one more and then leave.Fiery, round, object blazed across the night sky, descending rapidly toward an adjacent field. The flames dissipated as it drew closer.Brite light flash seen in bedroom.",0,0
Hartford,WV,USA,7/4/2009,0.0,0.0,Light,My friends and i saw a bright light crossing the nights sky that i know was not a plane!,0,0
Hartford (near; Highway 91),CT,USA,7/17/1997,0.0,0.0,Triangle,Slow moving triangle shaped craft with big white lights and a red pulsating light in the center flew about 300 feet over my car.,0,0
Hartford City,IN,USA,12/3/20192/9/19869/25/2008,0.0,0.0,TriangleDiskOval,"Triangular craft with spotlight in center and red/green lights on its corners.flying sausers are as real as real getsLarge, Bright LED type light flying low and fast then dimming out quickly.",0,0
Hartford city,IN,USA,3/13/1935,0.0,0.0,Triangle,Triangle crafts over Blackford Co.,0,0
Hartford/Dothan,VT,USA,4/20/2018,0.0,0.0,Light,"A very bright, cluster of three lights, over the Windsor County, Vermont area.",0,0
Hartland,ME,USA,1/30/20204/7/19363/14/2002,0.0,0.0,OrbSphereCircle,"Me and my friend were driving home at around 9 p.m. we then saw a very bright light/ orb cross our windshield very fast.UFOs over Great moose Lake, Maine 7-12-11BIG AND BRIGHT",0,0
Hartland,MI,USA,4/7/19965/26/20214/16/20184/7/19419/26/2004,0.0,0.0,FireballRectangleSphereSphereOrb,"Large Glowing Orange flying objects in sky flying in pairs,purposeful movement, very brightStraight band of light(s) moving across the sky of southwest MichiganI was driving down 59 getting on s23 bound heading home was stopped at a red light came this sphere beautiful green glowing light cominWe witnessed at least 30 unidentified orange glowing objects above us, traveling north and upward.Very bright lighted orbs, NOT stars hovered in the early morning skies ((Venus??))",0,0
Hartland,VT,USA,6/23/2005,0.0,0.0,Sphere,((NUFORC Note: Probable twinkling star. PD)) Red white sphere.,0,0
Hartland,WI,USA,4/11/19915/20/20207/11/19924/11/19974/11/19754/12/20084/7/19824/10/19824/22/19824/18/20242/19/2024,0.0,0.0,DiskLightCigarChangingChangingOvalFireballFireballLightOtherDisk,"U.F.O.'s becoming more Frequent in Lake Country AreaAt around the event time, me and some members of my family saw a single distant light, or reflective object, in the sky. It wasn't moviThought it was an airplane but wasn'tUFO sightings every day in Hartland WICRAZY UFO ENCOUNTER i was outside having a ciggarette about 9:20pm and kinda daydreaming and gazing off to the south. I see a orange glUFO Sighting In Hartland Wisconsin October 26, 2012.I was driving home and saw a bright orange object that looked like a fireball in the sky. I was driving west at the time. As I lookedBrief, briliant, orange light to the NE.White light that appeared blue on camera.Spotted a intense orange and red object in the sky.The weather in Wisconsin was good so I usually sit on my deck. It faces west. All of a sudden I saw these objects and took a picture.",Y,Reflection
Hartly,DE,USA,4/20/19784/13/19359/1/2022,0.0,0.0,TriangleCircleOther,Three triangular shaped objects directly above my driveway in forest grove park. I was pulling in the driveway with my dad and I was inUnidentifed Flying Object Distant Sighting Leading to an Up Close and Personal Encounter- Constant Glowing White- 150 ft away.A faded contrail type of craft moving quickly over a friend's house,0,0
Hartman,AR,USA,4/29/19914/30/20274/14/19494/29/1996,0.0,0.0,SphereFormationSphereOther,"3 orange globes similar to streetlights in size and brightness maneuvering near Hartman Arkansas .4 flashing white lights in linear stable totally silent formation 4 degrees above horizon cruising between Clarksville and Paris,Ar.Speeding ball of light slows way down changes direction and disappears in clear sky. ((NUFORC Note: ISS sighting. PD))Two objects most likey choppers in whisper mode very low over Hartman ,Ar.",0,0
Hartsburg,IL,USA,6/9/2007,0.0,0.0,Triangle,"Two Nights in a row, I witnessed a triangle shaped object with red lights around it and green lights on the bottom.",0,0
Hartsburg,MO,USA,3/29/2020,0.0,0.0,Formation,"Star Point Formation. ((""Starlink"" satellites??))",0,0
Hartsdale,NY,USA,3/4/20094/26/20244/21/1940,0.0,0.0,TriangleChangingOther,"Extremely bright triangle shaped object with green lights and an occasional red light, remaining in sky in one place.Unusual shape. ..100 percent not a airplane. .. did not make noise...it glowed... went over our heads.... it also traveled fast all thrLarge transparent object in Hartsdale, NY.",0,0
Hartsdale/White Plains,NY,USA,9/4/1998,0.0,0.0,Triangle,Observed at altitude of approximately 300 feet based on ceiling (5000) and aircraft approaching local airport (White Plains Airport).,0,0
Hartsel,CO,USA,9/19/20035/8/200910/1/20065/1/2021,0.0,0.0,LightLightFireballLight,"I was looking at the sky Southeast of my location in rural Hartsel, Colorado. There was a very bright light, and I saw flashes of redWE WERE NIGHT FISHING ON ELEVENMILE RESERVOIR WHEN WE NOTICED A FEW STRANGE LIGHTS ON THE WATER. MY BROTHER AND I HAVE FISHED SINCE WESeveral glowing objects gracefully and silently following each other moving south to north in eastern sky 500 to 1000ft highDancing red lights above elkhorn basin.",0,0
Hartselle,AL,USA,8/15/19914/11/200812/19/20192/22/20048/14/20189/11/20224/27/1933,0.0,0.0,TriangleFireballLightFireballChangingSphereTriangle,"I was riding my motorcycle to my friends house just a couple of miles from my houseOrange fireball seen in the middle of the afernoon in Morgan County, Alabama.6 Bright lights over Hartselle AlabamaIt was just like the footage of the shuttle explosion!Changing lights in the sky. ((anonymous report))Two very bright bright white spheres one more so than the other. Both shape shifted. One to the west, and one adjacent to the moonTwo triangular shaped crafts that blinked out. ((anonymous report))",Y,0
Hartsgrove,OH,USA,4/15/19986/20/1998,0.0,0.0,DiskLight,Large disc shaped aircraft producing intense volumes of buzzing noises that for some reason I could only hear is what I saw in the skyStrange lights in the small town of Hartsgrve,0,0
Hartsville,SC,USA,4/28/19454/15/19941/1/20091/5/20098/20/200710/8/200711/11/19767/1/2005,0.0,0.0,FireballLightLightLightLightSphereLightCone,"In Northcutt Road before train tracks heading to Highway 15. Looked to the west above pine trees. Saw an orange fireball traveling abouBright multi colored lights in the South West sky. ((NUFORC Note: Possible sighting of Venus?? PD))Meteorite object appears after what I thought an aircraft dissappeared.Very high altitude object makes sharp 90 degree left turn then disappearsExtremely bright UFO staionary then spirals away out of sight.I woke up to my dog howling. I went to take my dog out thinking he needed to go out. Soon I realized other dogs from the neighborhood wA bright light object appearing to be the size of a house moving across the sky, making an abrupt triangle shape in the sky and leavingSilver UFO hovering a few miles from the Robinson Nuclear Plant",0,0
Hartsville,TN,USA,2/25/2001,0.0,0.0,Light,bright light hoovers over tennessee ski....,0,0
Hartville,MO,USA,4/18/20129/20/19729/3/20055/30/20069/21/2004,0.0,0.0,LightChevronFireballSphereLight,"Unexplained light over Hartville, MO.Two chevron shaped objects traveling together at low speed over rural Wright County, MOLARG FIRE BALL TREE TOP LEVEL SPOTED ABOVE MY HOUSE ON SPT 3 05 IN HARTVILL MISSOURI AT 11:16 PMStrobing lights and ""gateway"" with sphere/disk shaped craftSingle object emitting multi-colored light - red, green, white, blue in a static position in the western sky at about 30 desgrees up fr",0,0
Hartville,OH,USA,4/9/194810/1/1976,0.0,0.0,TriangleDisk,"Large triangular craft (size of com. jet), flat black, bright white lights on points, hovered/rotated 180 degrees & moved away slowly.A disk shaped flying object followed the path of our car just above the telephone lines.",0,0
Hartwell,GA,USA,4/13/20204/16/19518/6/20084/14/19922/19/19474/24/2009,0.0,0.0,LightTriangleLightOtherCigarOval,"Saw a line of white lights that looked like stars moving in straight line, counted thirty eight objects. ((Starlink satellites?))PILOT REPORT: 3 dim orange lights in triangle formation moving at high speed before separating in different directions.I saw a rather big white light which I took for a planet or possibly a star at WNW. ((NUFORC Note: Intl. Space Station sighting. PD))Bright green flash and green smoke trailMy father explained an event of a large cigar-shaped object in perfect flightnever seen anything like it.",0,0
Harvard,IL,USA,4/5/19644/7/202211/8/20034/11/1945,0.0,0.0,OtherLightTriangleFireball,"Northern Illinois 2 lighted objects, one w/multiple bright lights, one spherical lowering in the skytwo bright stationary lights one dim light originating from bright light moving away then fading.Harvard, IL. 11/8/03 8:00 pm 5 minutes triangle shape no noise traveling to the south south east lights on side and rearFiery white orb in the sky.",0,0
Harvard,MA,USA,2/17/20043/23/1989,0.0,0.0,FireballSphere,"Meteor-type object travel up-ward, out of wooded area.Bright silver craft witnessed by many people. Sorry no police that I know of,but one correction officer.That would by me.",0,0
Harvest,AL,USA,4/21/20054/14/1990,0.0,0.0,OrbFireball,"While star gazing near a camp fire, 2 white/light blue orbs were spotted at high altitude 'dancing' around one another. I stood up andBright green multi-point fireball falling out of sky.",0,0
